2025-07-14 10:36:34,335 - YOLO Detection (AUTO) - Time: 154ms, Total Processing: 156ms, Objects: 14
2025-07-14 10:36:34,598 - YOLO Detection (AUTO) - Time: 163ms, Total Processing: 164ms, Objects: 14
2025-07-14 10:36:34,820 - YOLO Detection (AUTO) - Time: 162ms, Total Processing: 164ms, Objects: 12
2025-07-14 10:36:35,054 - YOLO Detection (AUTO) - Time: 159ms, Total Processing: 161ms, Objects: 11
2025-07-14 10:36:35,266 - YOLO Detection (AUTO) - Time: 139ms, Total Processing: 141ms, Objects: 13
2025-07-14 10:36:35,502 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 16
2025-07-14 10:36:35,731 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 14
2025-07-14 10:36:35,965 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 14
2025-07-14 10:36:36,192 - YOLO Detection (AUTO) - Time: 137ms, Total Processing: 140ms, Objects: 13
2025-07-14 10:36:36,434 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 143ms, Objects: 15
2025-07-14 10:36:36,670 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 14
2025-07-14 10:36:36,896 - YOLO Detection (AUTO) - Time: 135ms, Total Processing: 138ms, Objects: 15
2025-07-14 10:36:37,159 - YOLO Detection (AUTO) - Time: 161ms, Total Processing: 164ms, Objects: 16
2025-07-14 10:36:37,374 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 16
2025-07-14 10:36:37,604 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 138ms, Objects: 14
2025-07-14 10:36:37,825 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 134ms, Objects: 14
2025-07-14 10:36:38,100 - YOLO Detection (AUTO) - Time: 164ms, Total Processing: 167ms, Objects: 18
2025-07-14 10:36:38,296 - YOLO Detection (AUTO) - Time: 145ms, Total Processing: 147ms, Objects: 21
2025-07-14 10:36:38,574 - YOLO Detection (AUTO) - Time: 190ms, Total Processing: 192ms, Objects: 13
